date,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation
2022-09-26 00:00:00+00:00,17.922499,17.437489,0.0,0.0,11.808878,23.617756
2022-09-26 01:00:00+00:00,16.7225,17.18866,0.5,53.0,7.289444,18.089775
2022-09-26 02:00:00+00:00,16.672499,15.376949,1.8,61.0,18.861387,31.09575
2022-09-26 03:00:00+00:00,16.172499,15.821247,0.0,1.0,12.261157,25.068514
2022-09-26 04:00:00+00:00,16.0225,15.89316,0.0,0.0,10.739833,24.535524
2022-09-26 05:00:00+00:00,15.7225,14.976494,0.0,0.0,14.84318,29.035288
2022-09-26 06:00:00+00:00,15.3725,14.124037,0.0,0.0,17.418196,31.796375
2022-09-26 07:00:00+00:00,14.7225,13.306957,0.0,0.0,15.937878,30.035742
2022-09-26 08:00:00+00:00,14.2225,12.767719,0.0,0.0,14.84318,29.035288
2022-09-26 09:00:00+00:00,13.7225,12.122393,0.0,0.0,15.175612,28.802248
2022-09-26 10:00:00+00:00,13.4225,11.919209,0.0,0.0,14.512064,27.77838
2022-09-26 11:00:00+00:00,13.2225,11.995464,0.0,0.0,12.7279215,25.338476
2022-09-26 12:00:00+00:00,15.1225,14.054203,0.0,0.0,14.021525,25.189713
2022-09-26 13:00:00+00:00,16.8725,15.609985,0.0,0.0,15.349684,20.674156
2022-09-26 14:00:00+00:00,18.6225,17.11252,0.0,0.0,16.80857,21.986542
2022-09-26 15:00:00+00:00,20.2225,18.401953,0.0,0.0,18.947083,24.192429
2022-09-26 16:00:00+00:00,21.6225,19.47162,0.0,0.0,21.175837,27.257967
2022-09-26 17:00:00+00:00,22.422499,19.577873,0.0,0.0,23.000591,30.248568
2022-09-26 18:00:00+00:00,23.2725,20.201725,0.0,0.0,24.703974,32.917862
2022-09-26 19:00:00+00:00,23.572498,19.675354,0.0,1.0,26.072052,34.94968
2022-09-26 20:00:00+00:00,23.172499,19.30398,0.0,0.0,24.482647,33.3559
2022-09-26 21:00:00+00:00,22.572498,19.083454,0.0,0.0,22.065973,31.89202
2022-09-26 22:00:00+00:00,21.3725,18.993608,0.0,0.0,14.182355,25.14852
2022-09-26 23:00:00+00:00,19.072498,17.333744,0.0,0.0,9.346143,22.79684
2022-09-27 00:00:00+00:00,17.172499,15.751905,0.0,0.0,9.793058,19.586117
2022-09-27 01:00:00+00:00,18.322498,15.583603,0.0,0.0,14.973577,31.072817
2022-09-27 02:00:00+00:00,17.7225,15.208843,0.0,0.0,14.039999,28.84047
2022-09-27 03:00:00+00:00,16.822498,14.792572,0.0,2.0,11.983188,26.562046
2022-09-27 04:00:00+00:00,16.572498,14.549599,0.0,3.0,12.397806,25.992397
2022-09-27 05:00:00+00:00,16.672499,14.712408,0.0,2.0,11.966953,23.667091
2022-09-27 06:00:00+00:00,15.9225,14.056717,0.0,1.0,11.043261,23.806318
2022-09-27 07:00:00+00:00,14.9725,13.387249,0.0,2.0,9.028754,21.629978
2022-09-27 08:00:00+00:00,14.2725,12.628693,0.0,1.0,9.339208,22.226902
2022-09-27 09:00:00+00:00,14.4725,12.52993,0.0,1.0,11.113451,23.871555
2022-09-27 10:00:00+00:00,14.0725,11.821859,0.0,1.0,11.631956,23.688984
2022-09-27 11:00:00+00:00,13.7225,11.426557,0.0,2.0,11.177405,23.087763
2022-09-27 12:00:00+00:00,14.6725,12.885971,0.0,3.0,10.966713,20.523157
2022-09-27 13:00:00+00:00,15.6725,13.715324,0.0,3.0,11.4862,16.58346
2022-09-27 14:00:00+00:00,17.1225,14.460556,0.0,2.0,14.88242,19.513195
2022-09-27 15:00:00+00:00,18.2725,15.283777,0.0,2.0,17.208603,21.9718
2022-09-27 16:00:00+00:00,19.322498,16.53578,0.0,0.0,19.453327,24.627789
2022-09-27 17:00:00+00:00,20.4725,17.807987,0.0,0.0,20.898613,26.826641
2022-09-27 18:00:00+00:00,21.0225,17.574232,0.0,0.0,21.533897,27.792374
2022-09-27 19:00:00+00:00,21.172499,17.677898,0.0,0.0,20.592503,26.66188
2022-09-27 20:00:00+00:00,21.2725,17.385187,0.0,0.0,20.291357,27.231804
2022-09-27 21:00:00+00:00,21.0225,17.265078,0.0,0.0,19.011953,26.867676
2022-09-27 22:00:00+00:00,19.922499,16.977856,0.0,0.0,13.441071,24.248613
2022-09-27 23:00:00+00:00,17.072498,15.203138,0.0,0.0,7.42159,18.289274
2022-09-28 00:00:00+00:00,14.4725,12.796219,0.0,0.0,9.931042,13.53236
2022-09-28 01:00:00+00:00,13.2725,11.289462,0.0,0.0,10.495713,15.905319
2022-09-28 02:00:00+00:00,14.0225,11.955639,0.0,0.0,9.107359,22.734219
2022-09-28 03:00:00+00:00,13.6725,10.752988,0.0,0.0,12.144331,26.525429
2022-09-28 04:00:00+00:00,13.3225,9.989613,0.0,0.0,13.339445,28.880886
2022-09-28 05:00:00+00:00,13.0225,10.076796,0.0,0.0,11.525623,25.683926
2022-09-28 06:00:00+00:00,12.2725,9.73934,0.0,0.0,10.24578,22.91026
2022-09-28 07:00:00+00:00,11.6725,9.104722,0.0,0.0,10.483357,23.266697
2022-09-28 08:00:00+00:00,11.2725,8.510656,0.0,0.0,11.966954,24.74329
2022-09-28 09:00:00+00:00,10.9225,8.037885,0.0,0.0,13.039754,25.929996
2022-09-28 10:00:00+00:00,10.6225,8.050831,0.0,0.0,11.5199995,24.187069
2022-09-28 11:00:00+00:00,10.2225,8.026165,0.0,0.0,10.495713,23.0653
2022-09-28 12:00:00+00:00,12.0725,9.8100395,0.0,0.0,11.542478,19.137648
2022-09-28 13:00:00+00:00,13.6725,11.488012,0.0,0.0,11.525623,15.379206
2022-09-28 14:00:00+00:00,15.6725,13.739939,0.0,0.0,11.043261,14.372974
2022-09-28 15:00:00+00:00,17.5225,15.911825,0.0,0.0,11.013882,13.708391
2022-09-28 16:00:00+00:00,19.0225,17.550543,0.0,0.0,13.1041975,16.279802
2022-09-28 17:00:00+00:00,20.4725,17.94717,0.0,3.0,19.008545,23.904108
2022-09-28 18:00:00+00:00,20.7225,17.542768,0.0,1.0,17.81909,22.91026
2022-09-28 19:00:00+00:00,20.8725,17.603346,0.0,3.0,17.339897,22.45315
2022-09-28 20:00:00+00:00,20.8725,17.452522,0.0,1.0,18.374111,23.770906
2022-09-28 21:00:00+00:00,20.6225,17.690407,0.0,2.0,15.696165,21.385939
2022-09-28 22:00:00+00:00,19.7225,17.841082,0.0,2.0,10.233123,18.504139
2022-09-28 23:00:00+00:00,16.6225,15.230949,0.0,2.0,8.161764,16.323528
2022-09-29 00:00:00+00:00,16.4725,15.508665,0.0,2.0,7.653705,18.584509
2022-09-29 01:00:00+00:00,16.5225,14.651596,0.0,2.0,12.979984,25.43802
2022-09-29 02:00:00+00:00,16.1225,13.6072235,0.0,2.0,17.106628,29.598919
2022-09-29 03:00:00+00:00,15.5725,13.34219,0.0,1.0,16.039202,28.58545
2022-09-29 04:00:00+00:00,15.0225,12.6703,0.0,0.0,16.676977,29.09103
2022-09-29 05:00:00+00:00,14.1725,11.497408,0.0,0.0,17.81909,31.129074
2022-09-29 06:00:00+00:00,13.5725,10.813287,0.0,0.0,17.731598,30.619051
2022-09-29 07:00:00+00:00,13.0225,10.116142,0.0,0.0,18.089775,30.619051
2022-09-29 08:00:00+00:00,12.5225,9.541569,0.0,0.0,17.873556,30.344814
2022-09-29 09:00:00+00:00,12.0725,9.1517105,0.0,0.0,16.75064,28.910038
2022-09-29 10:00:00+00:00,11.6725,8.723502,0.0,0.0,16.595179,28.808998
2022-09-29 11:00:00+00:00,11.2725,8.368518,0.0,0.0,16.199999,27.757376
2022-09-29 12:00:00+00:00,12.8725,9.547599,0.0,0.0,18.486622,26.33911
2022-09-29 13:00:00+00:00,13.8725,10.79678,0.0,0.0,17.462784,23.377836
2022-09-29 14:00:00+00:00,15.2725,11.587263,0.0,0.0,20.870687,26.901417
2022-09-29 15:00:00+00:00,16.422499,12.921724,0.0,0.0,20.478907,25.984917
2022-09-29 16:00:00+00:00,17.322498,14.634186,0.0,0.0,18.709612,23.863409
2022-09-29 17:00:00+00:00,18.172499,15.830433,0.0,1.0,18.0036,22.734219
2022-09-29 18:00:00+00:00,18.7225,16.12147,0.0,0.0,17.902534,22.702845
2022-09-29 19:00:00+00:00,19.072498,16.30851,0.0,1.0,16.92383,21.603
2022-09-29 20:00:00+00:00,18.922499,15.657278,0.0,1.0,16.746773,21.42227
2022-09-29 21:00:00+00:00,18.422499,15.050764,0.0,1.0,16.45007,21.461555
2022-09-29 22:00:00+00:00,17.322498,14.446091,0.0,1.0,14.003029,22.657131
2022-09-29 23:00:00+00:00,16.2225,12.743301,0.0,1.0,17.581125,29.871325
2022-09-30 00:00:00+00:00,15.2725,12.548698,0.0,1.0,14.277983,26.064596
2022-09-30 01:00:00+00:00,14.3725,12.046474,0.0,1.0,11.720751,24.248611
2022-09-30 02:00:00+00:00,13.8725,11.729703,0.0,1.0,10.464797,22.657131
2022-09-30 03:00:00+00:00,13.3225,11.349256,0.0,1.0,9.387651,21.437386
2022-09-30 04:00:00+00:00,12.9225,10.811749,0.0,1.0,10.24578,22.104116
2022-09-30 05:00:00+00:00,12.3225,9.974272,0.0,1.0,11.874544,24.315327
2022-09-30 06:00:00+00:00,12.0725,9.3286085,0.0,1.0,14.587776,26.7565
2022-09-30 07:00:00+00:00,11.6725,8.566223,0.0,1.0,16.73516,29.46947
2022-09-30 08:00:00+00:00,11.3725,8.450624,0.0,1.0,15.137133,26.980793
2022-09-30 09:00:00+00:00,11.0725,8.033264,0.0,1.0,15.941944,27.783045
2022-09-30 10:00:00+00:00,10.8725,7.84447,0.0,1.0,15.617529,26.865265
2022-09-30 11:00:00+00:00,10.5725,7.41481,0.0,1.0,16.179985,27.532352
2022-09-30 12:00:00+00:00,10.7225,7.438548,0.0,1.0,17.208603,24.36325
2022-09-30 13:00:00+00:00,11.7725,8.401571,0.0,1.0,17.399586,23.507753
2022-09-30 14:00:00+00:00,13.1225,9.777014,0.0,1.0,16.904673,22.065973
2022-09-30 15:00:00+00:00,14.0725,10.81875,0.0,1.0,16.434305,21.120682
2022-09-30 16:00:00+00:00,15.2725,12.220617,0.0,1.0,15.696165,20.08916
2022-09-30 17:00:00+00:00,16.072498,13.018501,0.0,1.0,16.039202,20.620804
2022-09-30 18:00:00+00:00,16.6225,13.722517,0.0,1.0,15.484185,19.878391
2022-09-30 19:00:00+00:00,16.572498,13.768696,0.0,1.0,16.1198,20.456745
2022-09-30 20:00:00+00:00,16.422499,13.594402,0.0,1.0,16.375053,21.794127
2022-09-30 21:00:00+00:00,16.3725,13.865589,0.0,2.0,14.618837,19.469976
2022-09-30 22:00:00+00:00,15.7725,13.646776,0.0,3.0,13.104198,21.638964
2022-09-30 23:00:00+00:00,15.3725,13.622841,0.0,3.0,11.090103,21.166653
2022-10-01 00:00:00+00:00,14.7725,13.15583,0.0,3.0,10.464797,20.188908
2022-10-01 01:00:00+00:00,14.7225,13.057192,0.0,3.0,10.990322,20.46941
2022-10-01 02:00:00+00:00,14.4725,12.7343025,0.0,3.0,11.298495,20.724247
2022-10-01 03:00:00+00:00,14.2725,12.158953,0.1,51.0,13.397612,23.686249
2022-10-01 04:00:00+00:00,14.2225,11.950998,0.5,53.0,16.323528,27.579382
2022-10-01 05:00:00+00:00,14.2725,12.801891,0.0,3.0,11.435313,20.771093
2022-10-01 06:00:00+00:00,14.3225,12.4451885,0.0,3.0,14.529915,24.863466
2022-10-01 07:00:00+00:00,14.1225,11.667309,0.3,51.0,19.008545,30.85307
2022-10-01 08:00:00+00:00,12.9225,10.559957,0.8,53.0,18.79255,33.39473
2022-10-01 09:00:00+00:00,12.9725,9.53166,0.1,51.0,22.97522,36.551968
2022-10-01 10:00:00+00:00,11.8225,8.467335,1.0,55.0,23.0653,39.81704
2022-10-01 11:00:00+00:00,11.4725,7.678813,1.9,61.0,25.683926,42.23676
2022-10-01 12:00:00+00:00,11.4725,7.700677,10.4,65.0,25.922499,40.147667
2022-10-01 13:00:00+00:00,12.0725,8.531244,0.2,51.0,23.664352,37.952263
2022-10-01 14:00:00+00:00,12.9725,10.2728195,0.7,53.0,19.966211,29.268686
2022-10-01 15:00:00+00:00,13.0225,10.084401,3.3,63.0,24.023088,36.452553
2022-10-01 16:00:00+00:00,13.9225,10.338882,1.7,61.0,28.66694,40.541176
2022-10-01 17:00:00+00:00,15.5725,11.575744,0.1,51.0,32.271744,44.079056
2022-10-01 18:00:00+00:00,16.5225,12.753937,0.0,3.0,32.185287,44.57172
2022-10-01 19:00:00+00:00,17.322498,14.365917,0.0,3.0,27.792374,38.16679
2022-10-01 20:00:00+00:00,16.922499,14.084881,0.0,3.0,26.739542,37.705597
2022-10-01 21:00:00+00:00,16.922499,14.122881,0.0,3.0,26.478971,37.67809
2022-10-01 22:00:00+00:00,16.7225,14.291737,0.0,3.0,23.950148,36.659946
2022-10-01 23:00:00+00:00,16.4725,14.087196,0.0,3.0,22.932877,35.652725
2022-10-02 00:00:00+00:00,14.8225,12.77537,0.0,3.0,18.79255,31.205997
2022-10-02 01:00:00+00:00,14.5725,12.370539,0.3,51.0,19.966211,30.993471
2022-10-02 02:00:00+00:00,14.1725,11.803534,0.2,51.0,20.447239,32.28981
2022-10-02 03:00:00+00:00,13.9725,11.339759,0.2,51.0,21.603,34.20568
2022-10-02 04:00:00+00:00,14.2725,11.688819,0.0,3.0,20.730501,33.672993
2022-10-02 05:00:00+00:00,14.5725,11.823971,0.0,3.0,19.995398,32.909985
2022-10-02 06:00:00+00:00,14.5725,11.475559,0.0,3.0,18.39878,31.608328
2022-10-02 07:00:00+00:00,14.8225,10.703333,0.0,3.0,22.288042,36.721764
2022-10-02 08:00:00+00:00,14.9225,10.235573,0.0,3.0,24.33664,38.939953
2022-10-02 09:00:00+00:00,14.8225,9.888824,0.0,3.0,25.661207,40.321606
2022-10-02 10:00:00+00:00,14.7725,9.720304,0.0,3.0,27.06472,41.862286
2022-10-02 11:00:00+00:00,14.4725,9.600052,0.0,3.0,28.017622,43.588253
2022-10-02 12:00:00+00:00,14.7225,10.044477,0.1,51.0,28.449112,42.366962
2022-10-02 13:00:00+00:00,14.3225,10.069099,0.1,51.0,28.165257,40.896065
2022-10-02 14:00:00+00:00,14.1725,9.821835,0.1,51.0,30.282827,43.897865
2022-10-02 15:00:00+00:00,13.7725,9.206727,0.6,53.0,32.056175,45.429947
2022-10-02 16:00:00+00:00,12.4225,8.586666,1.5,61.0,27.757378,44.068764
2022-10-02 17:00:00+00:00,12.0225,7.9302197,2.2,61.0,28.51282,44.140755
2022-10-02 18:00:00+00:00,11.3225,6.6360893,3.3,63.0,30.760519,48.096054
2022-10-02 19:00:00+00:00,10.6725,5.6867266,2.1,61.0,31.353085,49.971317
2022-10-02 20:00:00+00:00,10.3725,5.685549,1.2,55.0,28.082308,47.01688
2022-10-02 21:00:00+00:00,11.0225,5.817114,0.7,53.0,28.876396,45.288517
2022-10-02 22:00:00+00:00,11.3225,6.106907,0.3,51.0,27.162708,42.645947
2022-10-02 23:00:00+00:00,11.7725,6.751992,0.0,3.0,23.708124,38.50654
2022-10-03 00:00:00+00:00,11.2725,7.0557346,0.0,3.0,21.638964,35.936943
2022-10-03 01:00:00+00:00,11.0225,5.7973347,0.4,51.0,26.178707,41.835964
2022-10-03 02:00:00+00:00,10.8225,4.772624,0.0,3.0,28.963785,44.930824
2022-10-03 03:00:00+00:00,10.7225,4.8271637,0.0,3.0,26.865265,41.348312
2022-10-03 04:00:00+00:00,10.8725,4.7189293,0.0,3.0,28.357855,43.279427
2022-10-03 05:00:00+00:00,10.2225,4.5778084,0.8,53.0,26.727423,41.9288
2022-10-03 06:00:00+00:00,9.6725,4.6625137,0.6,53.0,24.162947,38.278683
2022-10-03 07:00:00+00:00,9.8225,4.3742046,0.4,51.0,26.576681,42.1692
2022-10-03 08:00:00+00:00,9.5225,4.910427,0.5,53.0,21.434364,34.847553
2022-10-03 09:00:00+00:00,9.6725,4.9780912,0.0,3.0,21.407139,34.322937
2022-10-03 10:00:00+00:00,9.8225,4.6376467,0.2,51.0,24.640942,38.49981
2022-10-03 11:00:00+00:00,9.9225,4.706422,0.0,3.0,24.472057,38.329433
2022-10-03 12:00:00+00:00,10.2725,4.907174,0.0,3.0,27.276978,40.571537
2022-10-03 13:00:00+00:00,10.2225,4.782324,0.0,3.0,27.381308,40.41311
2022-10-03 14:00:00+00:00,10.2725,4.8710995,0.0,3.0,26.980793,39.04299
2022-10-03 15:00:00+00:00,10.6225,4.8841133,0.0,3.0,29.15778,40.93882
2022-10-03 16:00:00+00:00,10.8225,4.979825,0.0,3.0,30.344818,43.081337
2022-10-03 17:00:00+00:00,11.1725,5.7048073,0.0,3.0,28.1169,39.32083
2022-10-03 18:00:00+00:00,11.7725,6.0866957,0.1,51.0,29.337238,41.180286
2022-10-03 19:00:00+00:00,11.4225,6.7786493,0.9,53.0,24.795612,37.35683
2022-10-03 20:00:00+00:00,10.4725,6.6917534,0.8,53.0,21.868332,37.77256
2022-10-03 21:00:00+00:00,10.9725,7.046384,0.8,53.0,21.611996,35.069984
2022-10-03 22:00:00+00:00,10.2225,6.632407,0.5,53.0,20.991426,37.363766
2022-10-03 23:00:00+00:00,10.0225,6.426304,1.2,55.0,20.774214,37.290855
2022-10-04 00:00:00+00:00,9.7225,5.3762712,0.6,53.0,26.61323,39.953514
2022-10-04 01:00:00+00:00,9.1725,5.209573,1.7,61.0,22.862123,38.01198
2022-10-04 02:00:00+00:00,9.0225,4.6615505,4.1,63.0,25.338476,41.376514
2022-10-04 03:00:00+00:00,8.8725,4.8626842,5.4,63.0,22.59699,38.1566
2022-10-04 04:00:00+00:00,8.8725,4.981057,5.5,63.0,21.868332,37.10795
2022-10-04 05:00:00+00:00,8.7225,4.57146,5.3,63.0,23.400002,38.484653
2022-10-04 06:00:00+00:00,8.5225,4.715276,4.1,63.0,20.633371,35.16225
2022-10-04 07:00:00+00:00,8.3725,3.3397217,6.4,63.0,28.71437,45.610733
2022-10-04 08:00:00+00:00,8.1225,2.7886276,3.3,63.0,30.302078,48.6533
2022-10-04 09:00:00+00:00,8.2225,3.0640984,8.7,65.0,29.17777,47.599026
2022-10-04 10:00:00+00:00,8.3725,3.0678077,3.7,63.0,30.659237,49.41582
2022-10-04 11:00:00+00:00,8.5725,3.5817733,2.5,63.0,29.157776,47.13251
2022-10-04 12:00:00+00:00,8.9725,3.871602,6.6,63.0,31.006012,45.657597
2022-10-04 13:00:00+00:00,8.9725,3.7698364,5.2,63.0,31.875755,49.80636
2022-10-04 14:00:00+00:00,9.5725,4.691592,13.8,65.0,30.633865,47.88541
2022-10-04 15:00:00+00:00,10.8725,6.184046,14.5,65.0,31.435646,47.816345
2022-10-04 16:00:00+00:00,11.4725,6.741497,5.1,63.0,31.25372,46.54592
2022-10-04 17:00:00+00:00,11.5225,7.363491,5.6,63.0,29.168886,45.770996
2022-10-04 18:00:00+00:00,11.7725,7.540062,4.5,63.0,30.274265,47.55544
2022-10-04 19:00:00+00:00,12.2225,8.105451,23.9,65.0,30.302078,47.820415
2022-10-04 20:00:00+00:00,12.0725,8.056194,18.9,65.0,29.301876,47.033417
2022-10-04 21:00:00+00:00,12.3725,8.5835,12.4,65.0,28.36471,45.572357
2022-10-04 22:00:00+00:00,12.4725,8.928821,5.7,63.0,27.103,44.72411
2022-10-04 23:00:00+00:00,12.5225,9.246981,16.3,65.0,25.582806,42.47542
2022-10-05 00:00:00+00:00,11.9225,8.259737,7.7,65.0,25.567604,40.20573
2022-10-05 01:00:00+00:00,12.2725,8.920971,2.0,61.0,24.74329,39.29116
2022-10-05 02:00:00+00:00,12.6225,9.263258,0.1,51.0,25.417631,40.449966
2022-10-05 03:00:00+00:00,12.3725,9.554707,5.4,63.0,22.55106,37.440002
2022-10-05 04:00:00+00:00,12.4725,9.218801,1.9,61.0,25.862436,42.51812
2022-10-05 05:00:00+00:00,12.7225,9.391228,0.1,51.0,25.96496,41.251034
2022-10-05 06:00:00+00:00,12.4225,9.334996,2.7,63.0,24.40046,40.430737
2022-10-05 07:00:00+00:00,12.6725,8.8967705,0.9,53.0,28.694056,45.40569
2022-10-05 08:00:00+00:00,12.8225,9.300247,0.1,51.0,27.381308,43.849125
2022-10-05 09:00:00+00:00,12.8725,9.226454,0.0,3.0,28.337282,44.26829
2022-10-05 10:00:00+00:00,12.9225,9.767873,0.0,3.0,24.967497,39.45738
2022-10-05 11:00:00+00:00,12.8725,9.771982,0.1,51.0,24.703976,38.67278
2022-10-05 12:00:00+00:00,13.1225,11.062217,1.1,55.0,18.331741,30.121912
2022-10-05 13:00:00+00:00,13.3725,11.604434,0.6,53.0,17.782688,28.820242
2022-10-05 14:00:00+00:00,13.9225,11.525352,0.2,51.0,21.868332,32.2396
2022-10-05 15:00:00+00:00,14.2225,12.080524,0.0,2.0,20.345573,27.943514
2022-10-05 16:00:00+00:00,15.0725,12.422783,0.0,3.0,23.598541,31.487143
2022-10-05 17:00:00+00:00,15.1225,12.858299,0.0,3.0,21.068459,27.44749
2022-10-05 18:00:00+00:00,15.0225,12.88187,0.0,3.0,19.881649,26.478973
2022-10-05 19:00:00+00:00,14.9725,13.248199,0.0,3.0,17.026896,22.734219
2022-10-05 20:00:00+00:00,15.3225,13.834679,0.0,3.0,15.517629,21.647945
2022-10-05 21:00:00+00:00,15.4225,13.882479,0.0,3.0,16.215992,23.770906
2022-10-05 22:00:00+00:00,15.822499,14.544163,0.0,3.0,14.764389,24.48
2022-10-05 23:00:00+00:00,15.6725,14.357145,0.0,3.0,14.561099,24.933735
2022-10-06 00:00:00+00:00,13.7725,11.952307,0.0,1.0,18.59845,31.97319
2022-10-06 01:00:00+00:00,13.9225,13.477892,0.0,0.0,9.746631,22.68
2022-10-06 02:00:00+00:00,12.7225,12.137659,0.0,0.0,8.435069,13.53236
2022-10-06 03:00:00+00:00,12.2225,11.544134,0.0,0.0,8.311245,18.671474
2022-10-06 04:00:00+00:00,13.6725,13.434105,0.0,0.0,7.6367526,19.829433
2022-10-06 05:00:00+00:00,13.7725,13.259153,0.0,1.0,9.0645685,20.633371
2022-10-06 06:00:00+00:00,13.5225,12.467663,0.0,0.0,12.10157,24.503809
2022-10-06 07:00:00+00:00,13.0225,11.920118,0.0,0.0,11.435313,23.34455
2022-10-06 08:00:00+00:00,12.3725,11.316665,0.0,0.0,9.83268,22.26477
2022-10-06 09:00:00+00:00,11.9725,10.714149,0.0,0.0,10.390226,24.031178
2022-10-06 10:00:00+00:00,11.1725,10.129462,0.0,0.0,8.4042845,21.26744
2022-10-06 11:00:00+00:00,10.9225,9.684429,0.0,0.0,9.339208,21.479666
2022-10-06 12:00:00+00:00,11.7725,10.001986,0.0,0.0,12.10157,21.41319
2022-10-06 13:00:00+00:00,12.9225,11.833622,0.0,0.0,9.227524,18.35647
2022-10-06 14:00:00+00:00,14.9225,14.393951,0.0,0.0,7.172949,10.041354
2022-10-06 15:00:00+00:00,17.2725,17.170296,0.0,0.0,5.315336,7.0911775
2022-10-06 16:00:00+00:00,19.072498,19.668365,0.0,0.0,4.39436,5.692099
2022-10-06 17:00:00+00:00,20.4725,21.041588,0.0,0.0,5.0911684,6.1305785
2022-10-06 18:00:00+00:00,21.4725,21.67974,0.0,0.0,5.315336,6.297428
2022-10-06 19:00:00+00:00,22.172499,21.75673,0.0,0.0,5.1544156,6.379216
2022-10-06 20:00:00+00:00,22.5225,21.853216,0.0,0.0,4.3349743,5.4119864
2022-10-06 21:00:00+00:00,22.172499,21.802485,0.0,0.0,4.072935,5.692099
2022-10-06 22:00:00+00:00,19.172499,19.222857,0.0,0.0,5.7599998,9.693296
2022-10-06 23:00:00+00:00,16.172499,15.162058,0.0,0.0,8.891344,13.246826
2022-10-07 00:00:00+00:00,15.4225,14.744383,0.0,1.0,8.0899935,15.0038395
2022-10-07 01:00:00+00:00,14.7725,13.963257,0.0,1.0,8.350138,16.946787
2022-10-07 02:00:00+00:00,14.0225,12.995056,0.0,1.0,9.531505,14.830076
2022-10-07 03:00:00+00:00,13.2225,12.376808,0.0,1.0,8.4963045,12.904882
2022-10-07 04:00:00+00:00,13.0225,12.284452,0.0,1.0,8.39657,13.281023
2022-10-07 05:00:00+00:00,13.1725,12.725122,0.0,1.0,6.6185193,16.923828
2022-10-07 06:00:00+00:00,13.6225,12.864248,0.0,1.0,8.427383,22.077717
2022-10-07 07:00:00+00:00,13.0225,12.454721,0.0,0.0,6.696387,18.532135
2022-10-07 08:00:00+00:00,12.6725,11.994024,0.0,0.0,7.24486,19.386593
2022-10-07 09:00:00+00:00,12.1725,11.423195,0.0,0.0,7.208994,19.08
2022-10-07 10:00:00+00:00,11.5725,10.797035,0.0,0.0,6.5693827,16.343367
2022-10-07 11:00:00+00:00,11.3725,10.66028,0.0,0.0,6.0347,13.397612
2022-10-07 12:00:00+00:00,13.6725,12.897766,0.0,0.0,8.647496,12.43434
2022-10-07 13:00:00+00:00,15.972501,15.63402,0.0,0.0,8.089993,14.77755
2022-10-07 14:00:00+00:00,18.2725,18.340464,0.0,0.0,7.289444,10.495713
2022-10-07 15:00:00+00:00,20.422499,20.40777,0.0,0.0,7.729527,10.028439
2022-10-07 16:00:00+00:00,22.1225,22.382303,0.0,0.0,8.78872,10.990322
2022-10-07 17:00:00+00:00,23.3725,22.92703,0.0,0.0,12.72283,15.978484
2022-10-07 18:00:00+00:00,23.922499,22.41687,0.0,0.0,15.905319,20.188908
2022-10-07 19:00:00+00:00,23.922499,21.8428,0.0,0.0,17.015474,22.033648
2022-10-07 20:00:00+00:00,23.172499,21.420797,0.0,0.0,16.299694,22.751316
2022-10-07 21:00:00+00:00,22.0225,20.88285,0.0,1.0,13.679999,22.319998
2022-10-07 22:00:00+00:00,19.7725,18.572441,0.2,51.0,14.33234,26.299719
2022-10-07 23:00:00+00:00,18.672499,17.504385,0.0,0.0,12.979984,25.20257
2022-10-08 00:00:00+00:00,17.6225,17.12712,0.0,1.0,10.44,22.725668
2022-10-08 01:00:00+00:00,16.922499,15.460678,0.0,1.0,15.7908325,28.079998
2022-10-08 02:00:00+00:00,15.7225,14.065443,0.0,3.0,14.480773,26.064596
2022-10-08 03:00:00+00:00,15.5225,13.351879,0.0,3.0,15.629971,24.95452
2022-10-08 04:00:00+00:00,14.6725,11.724026,0.0,3.0,18.193361,28.185953
2022-10-08 05:00:00+00:00,13.4725,9.628757,0.0,3.0,20.00512,30.282827
2022-10-08 06:00:00+00:00,12.8225,8.774637,0.0,2.0,19.083395,28.357855
2022-10-08 07:00:00+00:00,12.0225,7.5186367,0.0,3.0,21.096123,29.964457
2022-10-08 08:00:00+00:00,11.1225,7.4847383,0.5,53.0,16.704155,24.774696
2022-10-08 09:00:00+00:00,10.9725,6.851363,0.0,1.0,17.935081,26.208397
2022-10-08 10:00:00+00:00,10.3725,6.7250233,0.0,0.0,15.021105,24.195107
2022-10-08 11:00:00+00:00,9.2225,5.842057,0.0,0.0,13.324863,24.72495
2022-10-08 12:00:00+00:00,9.6225,6.294836,0.0,0.0,14.003028,21.166653
2022-10-08 13:00:00+00:00,10.6225,7.119135,0.0,0.0,15.782622,20.88
2022-10-08 14:00:00+00:00,12.0725,8.293215,0.0,2.0,16.263872,21.09305
2022-10-08 15:00:00+00:00,12.5225,8.780644,0.0,3.0,16.075521,20.172853
2022-10-08 16:00:00+00:00,12.3725,8.747023,0.0,3.0,15.072783,18.899143
2022-10-08 17:00:00+00:00,12.9725,9.34108,0.0,1.0,14.84318,18.668005
2022-10-08 18:00:00+00:00,13.7725,9.922195,0.0,1.0,15.856354,19.95972
2022-10-08 19:00:00+00:00,14.2725,10.175781,0.0,0.0,16.641972,21.252197
